Timestamp,BMS_Voltage_V,BMS_Current_A,BMS_Temperature_C,State_of_Charge_%,Inverter_Efficiency_%,Inverter_Temperature_C,Charger_Input_Power_kW,Charger_Efficiency_%,LV_Battery_Voltage_V,LV_Battery_Current_A,Coolant_Flow_Rate_L_min,Coolant_Temperature_C,Vehicle_Speed_kmph,Acceleration_m_s2,Braking_Force_N,Road_Gradient_%,Energy_Consumption_kWh_per_km,Torque_Requested_Nm,Torque_Delivered_Nm,Condition
2025-07-24 13:50:00,385.08,-87.49,76.3,54.1,89.21,64.8,32.68,88.94,12.74,-23.89,36.5,66.4,12.5,-2.44,2658.2,0.14,0.562,293.1,189.2,BMS Overheating
2025-07-24 13:55:00,378.49,-70.06,89.2,54.1,83.69,82.3,21.01,85.71,13.26,11.25,34.5,59.6,2.1,0.28,5578.8,-9.37,0.682,269.8,198.5,BMS Overheating
2025-07-24 14:00:00,373.14,-120.57,91.3,53.2,84.41,83.7,28.43,88.45,12.4,9.22,34.3,75.4,23.6,1.52,873.3,-7.82,0.418,205.9,256.7,BMS Overheating
2025-07-24 14:05:00,310.55,-111.37,87.3,47.0,86.39,84.6,11.7,89.97,13.4,-4.88,37.7,75.9,43.0,0.79,645.0,5.93,0.711,348.8,205.3,BMS Overheating
2025-07-24 14:10:00,362.1,57.0,65.6,48.2,87.13,63.3,15.25,91.55,13.97,-19.3,29.8,72.1,50.1,1.07,833.8,7.59,0.802,149.3,262.5,BMS Overheating
2025-07-24 14:15:00,371.66,39.44,76.3,51.6,91.71,82.1,27.87,85.71,13.5,-9.07,29.3,71.4,47.7,-2.45,5612.9,-3.04,0.725,359.2,287.6,BMS Overheating
2025-07-24 14:20:00,368.93,79.25,70.5,44.5,87.09,54.9,32.5,91.89,12.77,-0.77,29.0,78.9,13.4,-0.52,1908.0,-6.75,0.611,71.8,222.5,BMS Overheating
2025-07-24 14:25:00,348.36,-72.14,88.1,48.9,80.62,79.3,36.93,91.92,13.94,-13.23,35.0,77.7,42.8,-1.96,3356.1,-8.39,0.782,319.4,336.8,BMS Overheating
2025-07-24 14:30:00,368.7,118.62,71.2,48.7,82.08,80.6,41.24,89.64,14.07,9.63,34.8,69.0,42.0,2.41,4447.4,3.35,0.465,68.5,170.3,BMS Overheating
2025-07-24 14:35:00,367.42,89.51,73.6,44.5,82.85,60.7,43.65,88.78,11.91,-4.09,28.9,81.1,96.1,-0.7,1490.3,2.65,0.479,190.5,77.4,BMS Overheating
2025-07-24 14:40:00,331.33,2.19,89.8,54.4,82.97,64.9,30.02,87.83,13.69,-16.34,27.7,83.4,86.4,2.22,4634.8,-5.77,0.749,232.9,261.3,BMS Overheating
2025-07-24 14:45:00,348.64,127.04,82.1,41.1,82.35,58.1,23.12,90.78,12.03,16.48,29.9,80.5,12.5,0.6,1482.2,-2.25,0.639,364.1,146.9,BMS Overheating
2025-07-24 14:50:00,363.53,-64.97,74.7,39.8,80.25,89.8,17.07,89.24,12.12,0.25,39.2,69.2,39.5,-1.68,621.3,8.28,0.429,159.7,329.1,BMS Overheating
2025-07-24 14:55:00,344.25,59.76,80.6,46.7,91.47,55.6,27.52,89.37,11.98,-11.52,36.6,67.5,47.8,0.57,4410.8,-9.91,0.518,208.5,167.7,BMS Overheating
2025-07-24 15:00:00,311.05,-3.38,89.8,45.2,86.11,69.9,37.44,88.28,13.49,-21.19,29.3,59.5,14.3,2.08,3087.8,-9.33,0.703,101.8,224.4,BMS Overheating
2025-07-24 15:05:00,341.46,-80.28,90.6,50.5,91.02,76.2,12.33,87.77,12.34,-13.44,28.7,62.7,72.5,-2.02,2230.2,1.85,0.423,285.5,143.2,BMS Overheating
2025-07-24 15:10:00,329.74,52.5,73.0,43.9,86.66,73.9,13.84,87.19,13.03,-2.3,29.7,62.5,85.9,-0.26,3382.9,6.63,0.623,87.9,309.1,BMS Overheating
2025-07-24 15:15:00,331.11,14.61,71.5,47.7,91.3,61.6,20.64,89.85,12.19,4.88,25.1,69.9,20.5,1.04,3688.9,-3.09,0.505,148.5,57.4,BMS Overheating
2025-07-24 15:20:00,307.73,-115.58,74.3,40.4,85.22,72.6,25.32,88.79,14.09,-19.55,32.7,60.0,36.2,-0.43,2620.9,4.95,0.495,200.0,278.1,BMS Overheating
2025-07-24 15:25:00,354.79,78.95,68.8,42.5,86.69,55.3,17.15,88.1,13.59,12.35,37.6,66.5,53.8,-1.71,3368.9,-3.67,0.602,79.4,305.6,BMS Overheating
2025-07-24 15:30:00,367.62,27.08,85.8,43.8,91.56,78.1,32.71,91.95,11.9,18.64,26.4,76.6,73.5,0.34,3711.4,9.41,0.442,377.2,141.3,BMS Overheating
2025-07-24 15:35:00,349.21,-3.24,82.3,43.3,88.43,75.8,23.11,91.77,13.38,8.89,34.9,82.8,6.7,1.31,1333.1,2.7,0.679,201.2,214.5,BMS Overheating
2025-07-24 15:40:00,308.4,23.44,80.0,46.8,86.3,50.4,26.93,89.81,13.66,-13.86,39.2,75.5,66.4,-0.63,4703.2,5.15,0.865,327.4,90.2,BMS Overheating
2025-07-24 15:45:00,325.26,72.37,71.9,51.7,88.23,51.0,23.38,90.87,12.36,-1.73,38.0,63.0,99.0,0.84,1622.0,4.31,0.434,270.8,261.1,BMS Overheating
2025-07-24 15:50:00,317.19,101.11,87.3,37.2,90.49,88.1,14.26,90.25,13.13,-9.84,27.7,64.6,1.7,0.41,5206.1,-2.79,0.843,163.5,52.5,BMS Overheating
2025-07-24 15:55:00,305.45,61.97,69.2,42.4,88.26,77.9,25.66,90.89,12.35,-0.06,26.9,55.9,17.6,-0.4,4557.5,3.46,0.48,378.9,161.8,BMS Overheating
2025-07-24 16:00:00,346.88,28.51,84.8,41.5,80.4,74.5,38.27,87.08,12.32,8.76,27.7,58.4,22.7,-0.93,5687.4,0.28,0.852,284.5,72.9,BMS Overheating
2025-07-24 16:05:00,320.95,43.32,92.0,44.7,91.48,62.4,43.2,85.04,12.66,9.58,32.0,75.9,10.1,0.57,4488.5,3.73,0.617,148.1,277.4,BMS Overheating
2025-07-24 16:10:00,363.93,116.4,94.8,27.6,86.02,82.1,43.97,89.6,11.86,15.23,31.9,83.9,46.2,-1.21,1137.0,7.65,0.565,256.5,293.4,BMS Overheating
2025-07-24 16:15:00,319.15,-111.05,83.7,42.7,81.5,69.6,13.44,85.51,12.73,6.09,39.0,78.2,59.7,-1.33,3418.8,-6.78,0.416,244.6,223.4,BMS Overheating
2025-07-24 16:20:00,359.23,-0.11,84.1,37.4,84.85,55.5,43.37,90.39,12.91,-19.02,27.9,60.0,50.9,-0.7,1067.4,3.56,0.525,159.4,232.9,BMS Overheating
2025-07-24 16:25:00,337.92,76.48,69.0,42.8,83.7,79.4,28.56,91.68,12.77,-11.09,27.9,83.1,67.7,-1.08,5958.3,-6.5,0.583,167.3,213.3,BMS Overheating
2025-07-24 16:30:00,313.91,-9.01,70.4,40.9,88.23,88.6,41.11,85.68,13.48,18.73,37.6,74.5,14.7,-1.76,2646.9,-9.07,0.627,167.4,206.0,BMS Overheating
2025-07-24 16:35:00,300.78,82.04,92.9,33.7,90.95,74.6,36.22,87.51,11.96,19.8,25.5,77.8,43.1,-0.23,679.0,6.0,0.46,171.5,100.0,BMS Overheating
2025-07-24 16:40:00,330.64,-10.26,89.6,30.4,85.13,84.9,17.96,86.59,12.89,8.54,37.6,69.8,43.7,2.19,2806.7,0.52,0.685,84.2,75.1,BMS Overheating
2025-07-24 16:45:00,327.09,-11.54,95.0,35.4,83.7,62.7,31.12,86.42,12.94,-11.37,29.2,62.1,99.8,-1.63,1981.2,-5.13,0.885,297.2,59.7,BMS Overheating
2025-07-24 16:50:00,318.59,84.37,78.8,34.5,85.84,86.4,38.0,90.18,13.01,-3.23,38.0,72.0,72.2,-1.34,1623.7,-1.22,0.781,343.2,243.6,BMS Overheating
2025-07-24 16:55:00,331.35,79.7,88.5,29.3,84.47,87.7,11.72,87.05,11.95,-22.79,34.1,55.0,43.7,1.95,3306.1,-6.42,0.649,241.5,248.3,BMS Overheating
2025-07-24 17:00:00,319.33,47.39,90.7,37.1,80.03,72.2,18.43,88.59,12.29,-5.17,28.1,56.6,61.7,-1.4,5138.2,9.62,0.479,197.1,231.4,BMS Overheating
2025-07-24 17:05:00,315.23,51.33,84.8,37.5,80.49,73.7,41.73,85.78,14.06,-15.79,31.7,76.8,54.7,1.26,1141.2,-0.48,0.868,103.4,309.4,BMS Overheating
2025-07-24 17:10:00,326.82,-35.83,73.4,36.2,80.13,81.5,24.94,87.4,12.52,12.22,28.6,75.3,68.5,1.96,4679.8,2.91,0.42,83.3,267.7,BMS Overheating
2025-07-24 17:15:00,344.45,14.43,90.5,33.0,85.88,70.5,28.11,85.68,12.78,8.71,33.3,67.4,28.5,0.53,4662.5,-3.0,0.584,128.3,98.1,BMS Overheating
2025-07-24 17:20:00,381.17,-17.88,69.9,31.2,80.37,54.3,15.37,91.93,14.14,-22.41,26.1,71.7,67.8,-1.04,5147.5,-4.95,0.401,75.2,196.8,BMS Overheating
2025-07-24 17:25:00,347.94,-87.7,78.1,34.8,81.29,62.9,10.09,85.39,14.05,13.86,37.8,71.7,27.7,0.03,4638.2,-0.49,0.757,287.1,79.3,BMS Overheating
2025-07-24 17:30:00,384.7,33.03,71.9,23.0,80.74,87.1,34.52,89.74,13.02,-0.21,39.7,68.2,20.0,-0.36,4562.5,9.15,0.833,113.5,77.2,BMS Overheating
2025-07-24 17:35:00,317.58,56.53,87.5,34.9,87.14,56.1,16.81,91.35,13.12,-15.42,29.9,63.2,94.4,0.31,3566.9,-0.51,0.617,92.1,318.9,BMS Overheating
2025-07-24 17:40:00,355.71,-102.12,81.6,34.8,80.02,60.4,21.77,87.55,12.5,3.81,30.0,63.5,61.8,0.85,1702.6,4.58,0.728,143.7,222.7,BMS Overheating
2025-07-24 17:45:00,367.05,-25.18,79.8,26.1,84.72,80.0,11.15,88.36,12.6,-20.25,32.7,75.7,95.2,-0.4,2513.5,0.46,0.415,60.5,329.9,BMS Overheating
2025-07-24 17:50:00,346.73,91.35,79.4,29.1,80.49,51.5,23.54,85.56,12.4,8.63,36.6,83.8,28.2,-1.09,1564.4,1.03,0.644,168.0,310.2,BMS Overheating
2025-07-24 17:55:00,359.52,108.54,77.9,29.5,90.85,83.7,21.47,90.82,13.35,13.79,35.2,63.2,35.9,-0.12,1687.4,0.51,0.636,200.7,186.9,BMS Overheating
2025-07-24 18:00:00,377.45,61.26,71.2,31.9,89.99,88.7,29.29,87.02,13.77,2.88,26.7,66.9,30.9,-0.37,2207.7,-3.54,0.478,244.9,278.1,BMS Overheating
2025-07-24 18:05:00,347.31,-72.57,91.6,31.8,89.5,77.6,12.96,88.25,12.98,-20.73,37.5,77.1,32.4,0.27,3440.2,4.17,0.782,345.3,128.8,BMS Overheating
2025-07-24 18:10:00,358.66,-4.71,72.7,22.8,80.49,83.3,31.66,87.11,14.07,13.07,31.1,57.0,94.1,-1.34,3216.4,-0.24,0.581,250.7,312.6,BMS Overheating
2025-07-24 18:15:00,386.22,24.2,69.5,18.7,86.71,83.9,41.64,86.78,12.27,-24.93,33.2,77.6,28.4,-1.16,2058.2,-7.2,0.524,218.5,245.6,BMS Overheating
2025-07-24 18:20:00,311.95,88.08,86.3,21.1,84.58,68.4,17.74,91.8,13.55,-24.66,38.5,57.5,53.7,-1.36,5787.0,0.57,0.652,312.7,172.9,BMS Overheating
2025-07-24 18:25:00,339.34,-50.05,86.4,22.7,81.36,83.2,27.47,90.88,13.95,-24.85,32.8,81.1,23.4,2.25,2730.1,-4.85,0.519,198.2,139.1,BMS Overheating
2025-07-24 18:30:00,309.67,92.08,90.3,20.2,81.72,57.9,34.28,89.8,12.34,2.42,28.5,59.5,83.5,-1.54,4317.6,1.06,0.781,345.3,310.4,BMS Overheating
2025-07-24 18:35:00,365.43,-126.69,81.9,25.2,89.8,82.3,32.5,86.52,13.53,-16.04,26.3,56.5,53.4,-1.79,4234.5,8.21,0.744,153.7,167.6,BMS Overheating
2025-07-24 18:40:00,359.53,44.62,78.9,25.7,82.94,64.4,12.37,91.27,11.88,-15.15,31.3,79.7,38.4,1.35,1051.7,5.45,0.439,186.0,153.2,BMS Overheating
2025-07-24 18:45:00,305.54,71.66,78.4,20.3,91.01,53.3,35.46,88.19,12.22,7.95,25.0,63.5,35.5,-1.29,4272.7,-6.13,0.761,219.1,212.7,BMS Overheating
2025-07-24 18:50:00,315.82,14.08,88.1,21.8,84.14,85.7,27.51,86.57,13.75,8.36,27.6,72.9,25.5,1.21,2110.1,-1.75,0.684,301.7,286.9,BMS Overheating
2025-07-24 18:55:00,340.46,67.71,76.0,19.5,88.01,89.7,11.57,85.65,13.38,-13.78,31.3,83.8,3.9,-1.26,2465.0,-5.32,0.741,98.4,267.3,BMS Overheating
2025-07-24 19:00:00,374.2,-104.32,68.5,27.7,90.29,87.5,22.37,86.96,14.0,13.11,30.7,70.4,35.3,2.1,2628.3,4.77,0.421,234.7,293.6,BMS Overheating
2025-07-24 19:05:00,324.59,43.41,73.8,20.7,89.87,57.1,15.26,86.15,13.3,-6.46,39.0,76.1,76.1,0.83,1788.1,3.64,0.613,88.0,230.5,BMS Overheating
2025-07-24 19:10:00,306.84,-61.2,79.5,19.8,91.35,76.0,19.79,89.73,11.92,12.87,32.7,60.5,71.8,1.15,2588.7,0.86,0.786,138.5,147.9,BMS Overheating
2025-07-24 19:15:00,380.47,121.71,80.4,23.7,89.71,58.8,19.3,88.61,11.84,-17.63,37.0,72.7,33.6,1.49,4478.6,5.23,0.461,208.2,112.9,BMS Overheating
2025-07-24 19:20:00,314.47,-69.18,71.6,21.2,91.91,75.7,13.34,90.66,12.73,-2.28,29.3,55.9,75.9,-2.23,2061.5,8.93,0.612,305.4,270.4,BMS Overheating
2025-07-24 19:25:00,314.5,-98.31,82.4,21.4,80.09,72.7,21.14,90.28,12.82,1.3,26.4,75.5,97.3,-0.49,1415.8,-4.18,0.558,142.0,109.8,BMS Overheating
2025-07-24 19:30:00,370.27,-110.88,77.5,22.3,91.92,70.0,35.53,87.62,12.15,-11.37,31.8,63.8,14.9,2.25,816.9,9.09,0.512,208.9,186.0,BMS Overheating
2025-07-24 19:35:00,388.35,103.43,74.6,11.3,89.24,76.8,19.4,85.82,12.03,17.34,31.4,72.1,71.5,-1.32,3096.4,-3.64,0.847,221.1,74.9,BMS Overheating
2025-07-24 19:40:00,369.12,125.95,66.0,15.3,85.6,80.2,18.7,90.64,14.11,-15.47,37.7,76.7,30.4,-2.35,4076.4,-1.13,0.808,127.8,139.2,BMS Overheating
2025-07-24 19:45:00,346.49,-63.74,84.7,19.2,89.24,67.6,20.22,90.05,13.31,11.77,38.6,61.9,76.0,-0.21,4498.2,0.89,0.81,69.1,318.8,BMS Overheating
2025-07-24 19:50:00,330.22,-107.62,65.1,20.1,85.54,70.9,34.0,85.1,12.85,-22.3,28.3,62.4,27.6,0.68,4709.5,-0.3,0.524,293.7,209.3,BMS Overheating
2025-07-24 19:55:00,328.84,-92.24,68.2,13.2,80.26,78.2,14.12,91.46,13.31,4.4,37.0,74.4,23.8,-1.79,5427.0,2.83,0.487,298.8,333.8,BMS Overheating
2025-07-24 20:00:00,319.64,-40.61,67.4,18.6,84.06,86.6,28.62,85.55,12.5,-7.76,33.5,59.3,16.7,-2.37,5027.8,5.35,0.544,338.0,216.7,BMS Overheating
2025-07-24 20:05:00,319.49,-95.88,83.8,10.4,85.38,61.6,24.81,90.22,11.93,-12.57,36.1,83.2,34.2,0.24,3281.5,2.25,0.508,246.4,86.8,BMS Overheating
2025-07-24 20:10:00,369.92,-6.92,76.1,8.4,80.29,56.1,41.53,90.01,13.7,-14.51,39.8,83.6,43.6,0.26,1919.0,3.81,0.807,199.2,320.4,BMS Overheating
2025-07-24 20:15:00,319.02,70.16,84.2,16.4,80.06,59.5,18.81,85.76,12.6,-4.46,39.3,63.4,5.2,1.27,3330.1,3.69,0.557,349.7,50.3,BMS Overheating
2025-07-24 20:20:00,322.57,127.43,77.2,18.4,84.54,50.5,12.23,88.01,12.35,5.3,30.9,76.6,70.0,2.07,1975.0,2.32,0.52,341.3,84.5,BMS Overheating
2025-07-24 20:25:00,320.98,60.57,70.0,5.6,80.74,53.0,14.19,91.77,12.51,-1.54,31.1,58.9,42.6,-1.47,903.7,2.61,0.507,259.6,279.8,BMS Overheating
2025-07-24 20:30:00,352.42,31.0,90.1,15.3,81.86,89.9,22.43,91.2,12.34,14.91,36.0,71.7,70.6,0.79,1141.8,8.03,0.758,265.7,124.2,BMS Overheating
2025-07-24 20:35:00,338.02,-122.35,70.6,11.8,83.14,76.5,14.82,87.36,12.96,8.1,37.0,66.3,14.0,0.29,4237.0,8.99,0.691,365.3,128.0,BMS Overheating
2025-07-24 20:40:00,309.64,-91.27,79.5,11.9,84.11,73.2,10.73,85.26,13.94,19.23,28.6,69.5,35.3,0.72,1682.8,-4.61,0.661,324.8,208.8,BMS Overheating
2025-07-24 20:45:00,342.55,57.56,75.5,12.5,84.17,54.6,44.28,90.15,13.57,6.66,28.3,81.1,85.1,-1.27,5554.9,2.55,0.508,252.3,53.7,BMS Overheating
2025-07-24 20:50:00,344.45,-46.19,85.9,12.5,91.91,87.5,39.91,88.15,14.05,6.19,34.3,76.2,4.5,1.69,5088.6,-8.49,0.57,239.6,252.9,BMS Overheating
2025-07-24 20:55:00,325.15,101.96,72.5,13.6,84.29,84.0,23.86,88.85,12.49,-21.52,31.1,55.9,89.5,-2.12,2708.1,2.46,0.68,329.4,103.4,BMS Overheating
2025-07-24 21:00:00,363.73,-23.65,82.6,12.4,85.33,57.7,23.18,85.37,13.75,-3.58,26.4,67.8,55.1,-1.83,4685.5,0.36,0.785,89.0,240.8,BMS Overheating
2025-07-24 21:05:00,379.1,-42.23,76.5,0.8,88.77,54.4,19.66,90.45,13.96,-8.87,35.8,64.6,19.9,0.52,2763.5,-3.63,0.438,340.0,248.6,BMS Overheating
2025-07-24 21:10:00,326.97,7.68,92.9,16.3,87.24,71.8,35.69,90.05,13.64,16.27,29.9,67.5,92.3,2.05,673.4,-2.12,0.863,321.0,154.6,BMS Overheating
2025-07-24 21:15:00,365.31,-18.48,90.1,15.1,83.48,78.7,21.8,86.03,14.17,7.39,39.5,69.9,87.3,0.24,4675.4,-1.73,0.498,114.0,207.1,BMS Overheating
2025-07-24 21:20:00,348.45,-4.65,78.1,10.8,88.09,84.0,37.59,89.02,12.42,-0.12,35.4,73.2,40.3,2.45,571.1,6.54,0.676,336.3,130.3,BMS Overheating
2025-07-24 21:25:00,376.81,114.23,79.6,4.1,84.27,68.7,31.54,85.58,13.1,-11.1,35.7,81.2,69.0,2.11,4788.4,-3.06,0.809,202.1,291.3,BMS Overheating
2025-07-24 21:30:00,358.77,105.79,92.6,9.7,87.41,79.2,12.46,89.52,12.79,-6.45,30.8,71.0,61.2,-2.27,5485.7,-3.47,0.783,272.0,93.0,BMS Overheating
2025-07-24 21:35:00,338.98,-91.83,65.5,2.9,86.95,85.1,21.64,87.0,13.97,-11.63,27.5,59.9,52.2,-0.54,2241.0,-9.9,0.655,143.7,169.6,BMS Overheating
2025-07-24 21:40:00,372.19,103.63,78.5,1.9,81.13,73.2,35.03,88.55,14.05,-20.28,35.4,83.2,15.8,-0.33,808.5,2.55,0.787,172.8,58.9,BMS Overheating
2025-07-24 21:45:00,378.87,-116.41,66.2,8.5,87.76,71.2,13.23,86.9,13.44,-9.17,26.5,83.1,72.8,1.81,3010.2,-1.76,0.416,209.0,113.1,BMS Overheating
2025-07-24 21:50:00,389.18,-36.0,66.9,4.5,84.76,62.1,35.53,85.88,14.15,-3.41,30.8,58.4,79.3,1.59,500.1,-7.83,0.783,322.9,183.9,BMS Overheating
2025-07-24 21:55:00,329.31,78.72,76.3,6.6,82.18,88.1,10.33,85.33,14.2,-20.12,39.5,77.7,70.5,-1.15,2027.7,3.19,0.554,317.3,178.6,BMS Overheating
2025-07-24 22:00:00,322.68,2.45,89.3,3.3,80.06,77.5,40.15,88.72,11.84,10.29,30.1,55.8,52.9,0.27,4010.6,8.77,0.899,341.7,274.2,BMS Overheating
2025-07-24 22:05:00,389.86,-0.2,87.8,1.0,89.61,59.0,43.99,89.25,12.32,-14.75,31.4,72.4,9.7,-1.79,1364.3,-3.49,0.702,258.3,337.6,BMS Overheating
2025-07-24 22:10:00,321.11,-26.46,92.7,0.0,91.72,76.0,29.5,90.78,13.31,9.92,31.1,77.9,31.7,0.55,583.8,1.31,0.435,267.2,77.8,BMS Overheating
2025-07-24 22:15:00,305.6,-23.25,81.0,2.4,83.8,65.4,33.4,91.54,13.43,19.23,30.7,80.6,74.9,-0.08,2945.0,5.92,0.646,144.7,72.3,BMS Overheating
2025-07-24 22:20:00,323.34,-70.12,65.4,0.0,83.0,78.4,21.08,86.4,12.44,-11.89,32.8,83.5,57.4,0.75,3027.4,3.97,0.582,87.2,123.8,BMS Overheating
2025-07-24 22:25:00,387.24,-117.74,67.8,8.9,91.98,77.6,39.74,88.54,11.93,-15.41,29.0,68.5,69.2,1.5,3643.2,0.18,0.795,180.7,173.2,BMS Overheating
2025-07-24 22:30:00,354.04,-7.6,77.0,0.0,86.62,74.0,18.86,89.17,13.97,-12.2,33.3,66.6,42.8,0.4,3862.7,0.24,0.578,183.7,301.2,BMS Overheating
2025-07-24 22:35:00,360.01,122.23,74.9,1.6,86.17,60.0,32.62,87.27,13.29,-12.5,32.1,71.8,22.0,0.97,1843.6,-3.8,0.445,232.5,87.8,BMS Overheating
